tconst;title;primaryTitle;startYear;genres;production_countries;popularity;poster_path;actors;directors;averageRating;numVotes;combined_features;index
tt2190451;Bachelor Games;Bachelor Games;2016;Action,Adventure,Comedy;Argentina, United Kingdom;1.4;/geVam6w0j5Jn7zkneJa3xyiZXOd.jpg;Jack Gordon, Charlie Bewley, Obi Abili, Jack Doolan, Mike Noble, Luis Reyes Lopez, Pietro Gian, Mariela Vitale, Andrea Verdún, Maria Salomon;Edward McGown;4.3;548;Bachelor Games Action,Adventure,Comedy Jack Gordon, Charlie Bewley, Obi Abili, Jack Doolan, Mike Noble, Luis Reyes Lopez, Pietro Gian, Mariela Vitale, Andrea Verdún, Maria Salomon Edward McGown;2757
tt3494676;Decadencia;Decadencia;2015;Drama,Romance;Mexico;3.282;/68aiHQF3wl8XdqnCcYXM3h25pKz.jpg;Nataly Umaña, Alejandro Estrada, Roberto Palazuelos, Juan Pablo Castañeda, Samantha Godoy, Giovanna Aguilar Guzman, Orlando Ramos Becerra, César Ruvalcaba, Matthias Klenk, Joaquin Rodriguez;Joaquin Rodriguez;4.3;513;Decadencia Drama,Romance Nataly Umaña, Alejandro Estrada, Roberto Palazuelos, Juan Pablo Castañeda, Samantha Godoy, Giovanna Aguilar Guzman, Orlando Ramos Becerra, César Ruvalcaba, Matthias Klenk, Joaquin Rodriguez Joaquin Rodriguez;2758
tt12448082;Llanto Maldito;Llanto Maldito;2021;Drama,Horror;Colombia;9.836;/yDCIUtqZDc9JCKuxRGiqwMuDjUE.jpg;Jerónimo Barón, Mario Bolaños, Paula Castaño, Alanna De La Rossa, Constanza Gutierrez, Andres Londono, Carolina Ribón;Andres Beltran;4.3;451;Llanto Maldito Drama,Horror Jerónimo Barón, Mario Bolaños, Paula Castaño, Alanna De La Rossa, Constanza Gutierrez, Andres Londono, Carolina Ribón Andres Beltran;2759
tt0090860;Cocaine Wars;Cocaine Wars;1985;Action,Drama;Argentina, United States of America;1.993;/i9P7SzxYyaTCDmWjuRIMtRDbb9K.jpg;John Schneider, Kathryn Witt, Royal Dano, Federico Luppi, Rodolfo Ranni, Ivan Grey, Ricardo Hamlin, Edgardo Moreira, Armando Capo, Martín Coria;Héctor Olivera;4.3;414;Cocaine Wars Action,Drama John Schneider, Kathryn Witt, Royal Dano, Federico Luppi, Rodolfo Ranni, Ivan Grey, Ricardo Hamlin, Edgardo Moreira, Armando Capo, Martín Coria Héctor Olivera;2760
tt0058304;The Wrestling Women vs. the Aztec Mummy;The Wrestling Women vs. the Aztec Mummy;1964;Adventure,Horror,Sci-Fi;Mexico;4.273;/1o4iL7UlhwG1nXjibysHZcPjaNv.jpg;Lorena Velázquez, Armando Silvestre, Elizabeth Campbell, María Eugenia San Martín, Chucho Salinas, Ramón Bugarini, Víctor Velázquez;René Cardona;4.3;412;The Wrestling Women vs. the Aztec Mummy Adventure,Horror,Sci-Fi Lorena Velázquez, Armando Silvestre, Elizabeth Campbell, María Eugenia San Martín, Chucho Salinas, Ramón Bugarini, Víctor Velázquez René Cardona;2761
tt17321026;Sex, Shame and Tears 2;Sex, Shame and Tears 2;2022;Comedy;Mexico;7.911;/tgCA3cO2pM8UTPU3P81ZRbyp0VW.jpg;Cecilia Suárez, Susana Zabaleta, Víctor Huggo Martin, Jorge Salinas, Mónica Dionne, Naian González Norvind, Jose Angel Bichir, Ximena Romo, Paco Rueda, Victoria Volkova;Alonso Iñiguez;4.3;388;Sex, Shame and Tears 2 Comedy Cecilia Suárez, Susana Zabaleta, Víctor Huggo Martin, Jorge Salinas, Mónica Dionne, Naian González Norvind, Jose Angel Bichir, Ximena Romo, Paco Rueda, Victoria Volkova Alonso Iñiguez;2762
tt9595360;Matando Cabos 2, La Máscara del Máscara;Matando Cabos 2, La Máscara del Máscara;2021;Comedy;Mexico;11.837;/vu3CfSqxNzmnSU8SrWLDTHzspk9.jpg;Raquel Aedo, Carlos Aragón, Diego Aragón, Luis Arrieta, Eduardo Arroyuelo, Ricardo Barona, Mauricio Barrientos, Gianco Bravo, Marianna Burelli, Víctor Civeira;Alejandro Lozano;4.3;376;Matando Cabos 2, La Máscara del Máscara Comedy Raquel Aedo, Carlos Aragón, Diego Aragón, Luis Arrieta, Eduardo Arroyuelo, Ricardo Barona, Mauricio Barrientos, Gianco Bravo, Marianna Burelli, Víctor Civeira Alejandro Lozano;2763
tt3829276;El tamaño sí importa;El tamaño sí importa;2016;Comedy;Mexico;4.846;/5MG9jLQAGj7jaQhbBLjSGBa8mlk.jpg;Ximena Ayala, Vadhir Derbez, Eugenio Derbez, Mara Escalante, Hernán Mendoza, Jesús Ochoa, José Carlos Rodriguez, Laura de Ita, Carlos Corona, William Miller;Rafa Lara;4.3;333;El tamaño sí importa Comedy Ximena Ayala, Vadhir Derbez, Eugenio Derbez, Mara Escalante, Hernán Mendoza, Jesús Ochoa, José Carlos Rodriguez, Laura de Ita, Carlos Corona, William Miller Rafa Lara;2764
tt9192492;I Am Toxic;I Am Toxic;2018;Action,Horror,Sci-Fi;Argentina;2.442;/e2fe8dYSl2aVMR6Mtn3yExHn4hz.jpg;Esteban Prol, Horacio Fontova, Sergio Podelei, Gastón Cocchiarale, Fini Bocchino, Verónica Intile, Goyo Escardó, Demián Salomón, Rodrigo Ferreyra;Pablo Parés;4.3;308;I Am Toxic Action,Horror,Sci-Fi Esteban Prol, Horacio Fontova, Sergio Podelei, Gastón Cocchiarale, Fini Bocchino, Verónica Intile, Goyo Escardó, Demián Salomón, Rodrigo Ferreyra Pablo Parés;2765
tt5112348;Lost Paradise;Lost Paradise;2016;Drama,Thriller;Mexico;2.622;/hQdmxH4EezBOZu9mWJjA4nzZtTi.jpg;Ana Claudia Talancón, Iván Sánchez, Andrés Almeida, Raúl Briones;Humberto Hinojosa Ozcariz;4.3;277;Lost Paradise Drama,Thriller Ana Claudia Talancón, Iván Sánchez, Andrés Almeida, Raúl Briones Humberto Hinojosa Ozcariz;2766
tt7217826;Plan V;Plan V;2018;Comedy,Romance;Mexico;3.464;/boMu8r6qo2jOyrzGp0c4vhFPior.jpg;David Allegre, Agustín Arana, Luis Arrieta, Roberto Beck, María Gabriela de Faría, Arath de la Torre, Rene Dupeyron, Natasha Dupeyrón, José Carlos Femat, Nico Galán;Fez Noriega;4.3;257;Plan V Comedy,Romance David Allegre, Agustín Arana, Luis Arrieta, Roberto Beck, María Gabriela de Faría, Arath de la Torre, Rene Dupeyron, Natasha Dupeyrón, José Carlos Femat, Nico Galán Fez Noriega;2767
tt5797906;The Night of the Wild Boar;The Night of the Wild Boar;2016;Crime,Horror,Mystery;Chile;0.67;/7NaKpVBpuVFUVP9IGeqn1TnzheH.jpg;Catalina Zahri, Fernando Kliche, Renzo Briceño, Gastón Salgado, Spyros Papadatos;Ramiro Tenorio;4.3;233;The Night of the Wild Boar Crime,Horror,Mystery Catalina Zahri, Fernando Kliche, Renzo Briceño, Gastón Salgado, Spyros Papadatos Ramiro Tenorio;2768
tt1754215;Ferozz: The Wild Red Riding Hood;Ferozz: The Wild Red Riding Hood;2010;Fantasy,Horror;Cuba;1.091;/x874eSbyd0ckuhw0eCW5D35Va0l.jpg;Dayana Legrá, Roberto Perdomo, Ana Silvia Machado, Francisco García, Raúl Capote, Waldo Franco, Rosalía Roque, Belkis Estenoz, Mauricio Cárdenas, Yoly González;Jorge Molina;4.3;217;Ferozz: The Wild Red Riding Hood Fantasy,Horror Dayana Legrá, Roberto Perdomo, Ana Silvia Machado, Francisco García, Raúl Capote, Waldo Franco, Rosalía Roque, Belkis Estenoz, Mauricio Cárdenas, Yoly González Jorge Molina;2769
tt14211906;My Father's Mexican Wedding;My Father's Mexican Wedding;2023;Comedy;Mexico, Spain;9.824;/9v4h3j0zwDDOQasBC2kJPpXVGck.jpg;Miren Ibarguren, Christian Vazquez, Diana Bovio, Ginés García Millán, Maribel Guardia, Pol Monen, Michelle Rodríguez, Armando Espitia, Pepa Charro, Eduardo Casanova;Alfonso Albacete;4.3;215;My Father's Mexican Wedding Comedy Miren Ibarguren, Christian Vazquez, Diana Bovio, Ginés García Millán, Maribel Guardia, Pol Monen, Michelle Rodríguez, Armando Espitia, Pepa Charro, Eduardo Casanova Alfonso Albacete;2770
tt28765467;How to Deal with a Heartbreak;How to Deal with a Heartbreak;2023;Comedy,Drama;Argentina, Peru;111.867;/19CG7aTgNRF8DvM3Cla4Zn2qWzh.jpg;Gustavo Carr, Jason Day, Salvador del Solar, Karina Jordán, Norma Martínez, Óscar Meza, Gisela Ponce de León, Kendall Quiniano, Rodrigo Raffetto, Jely Reátegui;Joanna Lombardi;4.3;168;How to Deal with a Heartbreak Comedy,Drama Gustavo Carr, Jason Day, Salvador del Solar, Karina Jordán, Norma Martínez, Óscar Meza, Gisela Ponce de León, Kendall Quiniano, Rodrigo Raffetto, Jely Reátegui Joanna Lombardi;2771
tt1576379;Jungle Tales;Jungle Tales;2010;Adventure,Animation,Family;Argentina, Uruguay;1.083;/7Wesypp9n5WyuMxABU43GM6jeyz.jpg;Daniel Angelucci, Alex Baldwin, Milena Epelbaum, Bobbi Maxwell, William Mcnamara, Claudio Molfino, Cristina Murta, Pedro Muñoz, Abel Pintos, Francisco Prim;Liliana Romero, Liliana Romero, Norman Ruiz, Norman Ruiz;4.3;85;Jungle Tales Adventure,Animation,Family Daniel Angelucci, Alex Baldwin, Milena Epelbaum, Bobbi Maxwell, William Mcnamara, Claudio Molfino, Cristina Murta, Pedro Muñoz, Abel Pintos, Francisco Prim Liliana Romero, Liliana Romero, Norman Ruiz, Norman Ruiz;2772
tt21232516;Help;Help;2023;Horror;Argentina, Colombia;1.049;/zEcMoz9CuuMn7Lh8DHLWUFCzUuK.jpg;Cumelen Sanz, Germán Baudino, Gerardo Romano, Marcela Benjumea, Verónica Intile, Patricia Castro, Martina Garello, Paula Carruega, Camila Toker, Eva Dans;Tamae Garateguy;4.3;56;Help Horror Cumelen Sanz, Germán Baudino, Gerardo Romano, Marcela Benjumea, Verónica Intile, Patricia Castro, Martina Garello, Paula Carruega, Camila Toker, Eva Dans Tamae Garateguy;2773
tt0208036;Chanoc and the Son of Santo vs. the Killer Vampires;Chanoc and the Son of Santo vs. the Killer Vampires;1983;Action,Horror;Mexico;1.133;/rTatFwfOQfLBCW7MKA6oMRFHl7Y.jpg;El Hijo del Santo, Santo, Nelson Velázquez, Rubi Re, Marcos Vargas, Arturo Cobo, Carlos Suárez, Jean Safont, Johnny Baraona, Guillermo Ayala;Rafael Pérez Grovas;4.3;52;Chanoc and the Son of Santo vs. the Killer Vampires Action,Horror El Hijo del Santo, Santo, Nelson Velázquez, Rubi Re, Marcos Vargas, Arturo Cobo, Carlos Suárez, Jean Safont, Johnny Baraona, Guillermo Ayala Rafael Pérez Grovas;2774
tt0064143;Siege of Terror;Siege of Terror;1970;Horror,Thriller;Mexico, Spain;0.74;/dRz6w1fFFkkVuLVJGlxv7dl7PlL.jpg;Libertad Leblanc, Tony Kendall, Carlos Piñar, Riccardo Garrone, Francisco Piquer, Loredana Giustini, Lorenzo Robledo, María Muné, Luciano de Pazos, José María Caffarel;Luis Marquina;4.3;30;Siege of Terror Horror,Thriller Libertad Leblanc, Tony Kendall, Carlos Piñar, Riccardo Garrone, Francisco Piquer, Loredana Giustini, Lorenzo Robledo, María Muné, Luciano de Pazos, José María Caffarel Luis Marquina;2775
tt5135854;Anti-Argentine Campaign;Anti-Argentine Campaign;2016;Comedy;Argentina;0.63;/uFQTjRGVOaBmw6F7WmUxA4h7wz7.jpg;Juan Gil Navarro, Valeria Correa, Carlos Rivkin, Pablo Chao, Roberto Catarineu, Daniel Melingo, Gustavo Cornillón, Alejandro Viola, Fernando Spiner, Gabriel Galíndez;Alejandro Parysow;4.3;29;Anti-Argentine Campaign Comedy Juan Gil Navarro, Valeria Correa, Carlos Rivkin, Pablo Chao, Roberto Catarineu, Daniel Melingo, Gustavo Cornillón, Alejandro Viola, Fernando Spiner, Gabriel Galíndez Alejandro Parysow;2776
tt0102034;Highlander II: The Quickening;Highlander II: The Quickening;1991;Action,Adventure,Fantasy;Argentina, France, United Kingdom;13.506;/qxKeykPNGbKAK0DJijMUaZ5cVPo.jpg;Christopher Lambert, Sean Connery, Virginia Madsen, Michael Ironside, Allan Rich, John C. McGinley, Phillip Brock, Rusty Schwimmer, Ed Trucco, Steven Grives;Russell Mulcahy;4.2;48601;Highlander II: The Quickening Action,Adventure,Fantasy Christopher Lambert, Sean Connery, Virginia Madsen, Michael Ironside, Allan Rich, John C. McGinley, Phillip Brock, Rusty Schwimmer, Ed Trucco, Steven Grives Russell Mulcahy;2777
tt0088771;Barbarian Queen;Barbarian Queen;1985;Adventure,Fantasy;Argentina, United States of America;9.889;/u1W6PBK6okOq2D9uJK5UKSyOFEP.jpg;Lana Clarkson, Katt Shea, Frank Zagarino, Dawn Dunlap, Susana Traverso, Victor Bo, Armando Capo, Andrea Barbieri, Anthony Middleton, Andrea Scriven;Héctor Olivera;4.2;3287;Barbarian Queen Adventure,Fantasy Lana Clarkson, Katt Shea, Frank Zagarino, Dawn Dunlap, Susana Traverso, Victor Bo, Armando Capo, Andrea Barbieri, Anthony Middleton, Andrea Scriven Héctor Olivera;2778
tt4441150;Salt and Fire;Salt and Fire;2016;Action,Adventure,Drama;Bolivia, France, Germany, Mexico, United States of America;4.989;/3UkmGmAIJPLpBH2TXzNDO8kykkw.jpg;Veronica Ferres, Michael Shannon, Gael García Bernal, Volker Zack, Lawrence Krauss, Aníta Briem, Danner Ignacio Márquez Arancibia, Gabriel Márquez Arancibia, Lilly Krug, Werner Herzog;Werner Herzog;4.2;3033;Salt and Fire Action,Adventure,Drama Veronica Ferres, Michael Shannon, Gael García Bernal, Volker Zack, Lawrence Krauss, Aníta Briem, Danner Ignacio Márquez Arancibia, Gabriel Márquez Arancibia, Lilly Krug, Werner Herzog Werner Herzog;2779
tt0088379;The Warrior and the Sorceress;The Warrior and the Sorceress;1984;Adventure,Fantasy;Argentina, United States of America;6.729;/8jSoWzOuuNQgeAXWGK3cB64H18I.jpg;David Carradine, Luke Askew, María Socas, Anthony De Longis, Harry Townes, Guillermo Marín, Armando Capo, Daniel March, John Overby, Richard Paley;John C. Broderick;4.2;2646;The Warrior and the Sorceress Adventure,Fantasy David Carradine, Luke Askew, María Socas, Anthony De Longis, Harry Townes, Guillermo Marín, Armando Capo, Daniel March, John Overby, Richard Paley John C. Broderick;2780
tt0090627;Amazons;Amazons;1986;Action,Adventure,Fantasy;Argentina, United States of America;5.638;/yRQyTWKA6JJO06j0cuxOOfquSfn.jpg;Mindi Miller, Penelope Reed-Woods, Joseph Whipp, Danitza Kingsley, Wolfram Hecht, Jacques Arndt, Charles Finch, Francisco Cocuzza, Santiago Mallo, Anita Larronde;Alejandro Sessa;4.2;1394;Amazons Action,Adventure,Fantasy Mindi Miller, Penelope Reed-Woods, Joseph Whipp, Danitza Kingsley, Wolfram Hecht, Jacques Arndt, Charles Finch, Francisco Cocuzza, Santiago Mallo, Anita Larronde Alejandro Sessa;2781
tt6047374;Welcome to Acapulco;Welcome to Acapulco;2019;Action,Comedy,Thriller;Bulgaria, Mexico, United States of America;4.7;/ckZdXv33GogySzxEkUtjuzHOrzl.jpg;Ana Serradilla, Michael Kingsbaker, Michael Madsen, Paul Sorvino, William Baldwin, Bradley Gregg, Jeannine Kaspar, Ana Layevska, Guillermo Iván, Jack Duarte;Guillermo Iván;4.2;636;Welcome to Acapulco Action,Comedy,Thriller Ana Serradilla, Michael Kingsbaker, Michael Madsen, Paul Sorvino, William Baldwin, Bradley Gregg, Jeannine Kaspar, Ana Layevska, Guillermo Iván, Jack Duarte Guillermo Iván;2782
tt3360828;Necrophobia 3D;Necrophobia 3D;2014;Horror,Mystery,Thriller;Argentina;1.198;/p0XJmyM0eAXBTLvfaUUQFf7plov.jpg;Luis Machín, Raúl Taibo, Viviana Saccone, Gerardo Romano, Julieta Cardinali, Hugo Astar, Pablo Juin, Ariel Juin, Fabián Forte;Daniel de la Vega;4.2;479;Necrophobia 3D Horror,Mystery,Thriller Luis Machín, Raúl Taibo, Viviana Saccone, Gerardo Romano, Julieta Cardinali, Hugo Astar, Pablo Juin, Ariel Juin, Fabián Forte Daniel de la Vega;2783
tt14961160;Bankrolled;Bankrolled;2021;Comedy;Mexico;2.856;/ytenWBdOd9UtMjyAsJuqBbTl67X.jpg;Aldo Escalante Ochoa, Ricardo Polanco, Natalia Téllez, Fabrizio Santini, Seo Ju Park, María Chacón, Giuseppe Gamba, Sebastián Zurita, María José Bernal;Marcos Bucay;4.2;357;Bankrolled Comedy Aldo Escalante Ochoa, Ricardo Polanco, Natalia Téllez, Fabrizio Santini, Seo Ju Park, María Chacón, Giuseppe Gamba, Sebastián Zurita, María José Bernal Marcos Bucay;2784
tt3718904;If He Hollers;If He Hollers;2014;Drama,Horror;Mexico;2.571;/1vgYHBv9h003mubMyHbkAkbe4iy.jpg;Anajosé Aldrete Echevarria, Iván Arana, Beatriz Arjona, Ximena Gonzalez-Rubio, Edwarda Gurrola, Diego Luna, José María de Tavira;Artemio Narro;4.2;316;If He Hollers Drama,Horror Anajosé Aldrete Echevarria, Iván Arana, Beatriz Arjona, Ximena Gonzalez-Rubio, Edwarda Gurrola, Diego Luna, José María de Tavira Artemio Narro;2785
tt4052756;Origin Unknown;Origin Unknown;2020;Action,Horror,Mystery;Mexico;5.008;/aMDmMiZXoPJlDlrVlaBDC5IZvq8.jpg;Daniel Martínez, Lisette Morelos, Paulina Gil, Horacio Garcia Rojas, Arap Bethke, Adrià Collado, Matías del Castillo, Ramón Medína, José Luis Badalt, Ana Paola Marín;Rigoberto Castañeda;4.2;279;Origin Unknown Action,Horror,Mystery Daniel Martínez, Lisette Morelos, Paulina Gil, Horacio Garcia Rojas, Arap Bethke, Adrià Collado, Matías del Castillo, Ramón Medína, José Luis Badalt, Ana Paola Marín Rigoberto Castañeda;2786
tt0110651;New Crime City;New Crime City;1994;Action,Sci-Fi;Peru, United States of America;2.062;/pbe1CTPj6XzBaHyeXbQc0bvKRZ7.jpg;Rick Rossovich, Sherrie Rose, Stacy Keach, Rick Dean, Denis Forest, Ric Stoneback, Jonathan Winfrey, Ramsay Ross, Elvira De La Puente, Cécica Bernasconi;Jonathan Winfrey;4.2;256;New Crime City Action,Sci-Fi Rick Rossovich, Sherrie Rose, Stacy Keach, Rick Dean, Denis Forest, Ric Stoneback, Jonathan Winfrey, Ramsay Ross, Elvira De La Puente, Cécica Bernasconi Jonathan Winfrey;2787
tt0079031;Day of the Assassin;Day of the Assassin;1979;Action,Adventure,Drama;United States of America, Spain, Mexico;2.214;/i9MHAXOlEOu6eBh3joDkNBwEpzY.jpg;Glenn Ford, Chuck Connors, Richard Roundtree, Jorge Rivero, Andrés García, Susana Dosamantes, Henry Silva, Taylor Lacher, Juan Luis Galiardo, Robert Avard Miller;Brian Trenchard-Smith, Carlos Vasallo;4.2;255;Day of the Assassin Action,Adventure,Drama Glenn Ford, Chuck Connors, Richard Roundtree, Jorge Rivero, Andrés García, Susana Dosamantes, Henry Silva, Taylor Lacher, Juan Luis Galiardo, Robert Avard Miller Brian Trenchard-Smith, Carlos Vasallo;2788
tt6857268;El paseo 4;El paseo 4;2016;Comedy;Colombia;2.855;/diTTdbNPzoPqj8sIs6lwe5yunSV.jpg;Adelaida Buscató, Valeria Chagüi, Alejandro D'Carlo, María Margarita Giraldo, Elizabeth Loaiza Junca, Aída Morales, Mijail Mulkay, Fernando Solórzano, Mary Lisa Speer, Víctor Tarazona;Juan Camilo Pinzón;4.2;222;El paseo 4 Comedy Adelaida Buscató, Valeria Chagüi, Alejandro D'Carlo, María Margarita Giraldo, Elizabeth Loaiza Junca, Aída Morales, Mijail Mulkay, Fernando Solórzano, Mary Lisa Speer, Víctor Tarazona Juan Camilo Pinzón;2789
tt0198503;The Horror Show Must Go On;The Horror Show Must Go On;1987;Comedy,Horror;Argentina;0.981;/iByxpRT961YbeZdN8HJsMdCOKLZ.jpg;Jorge Porcel, Alberto Olmedo, Juan Carlos Galván, Juan Aguero, Héctor Armendáriz, Nito Artaza, Adolfo García Grau, Miguel Habud, Elizabeth Killian, Carlos Mena;Enrique Carreras;4.2;159;The Horror Show Must Go On Comedy,Horror Jorge Porcel, Alberto Olmedo, Juan Carlos Galván, Juan Aguero, Héctor Armendáriz, Nito Artaza, Adolfo García Grau, Miguel Habud, Elizabeth Killian, Carlos Mena Enrique Carreras;2790
tt29266871;The Duel;The Duel;2023;Action,Comedy,Crime;Argentina, Uruguay;1.4;/ppJrHwUUqwoBskynXl3ZcSkqxEW.jpg;Joaquín Furriel, China Suárez, Juan Ignacio Cane, Domingo Milesi, Cristina Invernizzi, Diego Olazabal, Nadia Valverde, Maxi De La Cruz, Diego De Gregorio, Analía Falero;Augusto Tejada;4.2;157;The Duel Action,Comedy,Crime Joaquín Furriel, China Suárez, Juan Ignacio Cane, Domingo Milesi, Cristina Invernizzi, Diego Olazabal, Nadia Valverde, Maxi De La Cruz, Diego De Gregorio, Analía Falero Augusto Tejada;2791
tt0052158;Santo vs. Infernal Men;Santo vs. Infernal Men;1961;Adventure,Mystery;Cuba, Mexico;1.005;/5dEBxfjKr8lgaZFbru2Q2AXn3me.jpg;Joaquín Cordero, Gina Romand, Enrique Zambrano, Jorge Marx, Fernando Osés, Juanito Tremble, Carlos Orihuela, Mario Texas, Roberto Monasterio, Silvia Penichet;Joselito Rodríguez;4.2;142;Santo vs. Infernal Men Adventure,Mystery Joaquín Cordero, Gina Romand, Enrique Zambrano, Jorge Marx, Fernando Osés, Juanito Tremble, Carlos Orihuela, Mario Texas, Roberto Monasterio, Silvia Penichet Joselito Rodríguez;2792
tt27631741;Isla Bonita;Isla Bonita;2023;Adventure,Comedy;Peru;1.787;/Aex2PpNu9rAE43d0Lfc5q5PNp79.jpg;Patricia Barreto, Saskia Bernaola, Adriana Campos-Salazar, Emilia Drago, Dorian Fernández-Moris, Connie Joana, Carlos León, Armando Machuca, Ruben Manrique, Chichi Fernández Moris;Ani Alva Helfer;4.2;68;Isla Bonita Adventure,Comedy Patricia Barreto, Saskia Bernaola, Adriana Campos-Salazar, Emilia Drago, Dorian Fernández-Moris, Connie Joana, Carlos León, Armando Machuca, Ruben Manrique, Chichi Fernández Moris Ani Alva Helfer;2793
tt12250992;Blood Freaks;Blood Freaks;2020;Drama,Horror;Mexico;0.6;/asqUcchGXjDT5N2jd4xqH2EbYN3.jpg;Génesis Arista, Imelda Castro, Agustín Elizondo, Andrea Juarez, Roberto Mendez, Marianna Morales;Omar Jacobo;4.2;50;Blood Freaks Drama,Horror Génesis Arista, Imelda Castro, Agustín Elizondo, Andrea Juarez, Roberto Mendez, Marianna Morales Omar Jacobo;2794
tt0273828;The Mummies of San Angel;The Mummies of San Angel;1975;Action,Adventure,Horror;Mexico;0.85;/tVCvrwyuqwpRM87LsW7gGgcher2.jpg;Mil Máscaras, Lorena Velázquez, Rogelio Guerra, Tinieblas, El Fantasma Blanco,, Alicia Encinas, Sheza Giglioto, El Enmascarado Negro, Claudio Lanuza, Freddy Pecherelly;Arturo Martínez;4.2;39;The Mummies of San Angel Action,Adventure,Horror Mil Máscaras, Lorena Velázquez, Rogelio Guerra, Tinieblas, El Fantasma Blanco,, Alicia Encinas, Sheza Giglioto, El Enmascarado Negro, Claudio Lanuza, Freddy Pecherelly Arturo Martínez;2795
tt7596874;Compulsion;Compulsion;2018;Thriller;Mexico;1.027;/mIG8JqBoAWckJIfItxkcjmSad9H.jpg;Sofía Sisniega, Andrés Almeida, Carron Clark, Alejandra Gollas, Jon Headrick, Mauricio Isaac, Harding Junior, Carl Mergenthaler, Lucía Uribe;Batan Silva;4.2;35;Compulsion Thriller Sofía Sisniega, Andrés Almeida, Carron Clark, Alejandra Gollas, Jon Headrick, Mauricio Isaac, Harding Junior, Carl Mergenthaler, Lucía Uribe Batan Silva;2796
tt0311220;Golondrina presumida;Golondrina presumida;1985;Drama,Romance;Mexico;0.6;/4xuq7STT9A8hYqCw0QronsWyX75.jpg;Eric del Castillo, Fernando Casanova, Bárbara Gil, Mary Montiel, Consuelo Frank, Juan Antonio Edwards, Mario Delmar, Magda Karina, Rocío Muñoz, Rafael Carrión;Eric del Castillo;4.2;7;Golondrina presumida Drama,Romance Eric del Castillo, Fernando Casanova, Bárbara Gil, Mary Montiel, Consuelo Frank, Juan Antonio Edwards, Mario Delmar, Magda Karina, Rocío Muñoz, Rafael Carrión Eric del Castillo;2797
